Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
10.1,9.1,93.0,6.0,13.0,100.75,0,0,5,5,0.16,24,5
10.2,9.1,93.0,3.0,14.0,100.66,0,0,4,4,0.15,23,4
10.1,9.0,93.0,3.0,13.0,100.59,0,0,3,3,0.15,22,4
10.1,8.9,92.0,3.0,15.0,100.49,0,0,3,3,0.15,21,4
10.1,8.8,92.0,3.0,14.0,100.44,0,0,2,3,0.15,21,4
10.1,8.6,90.0,2.0,14.0,100.37,0,0,3,3,0.14,22,4
10.0,8.5,90.0,2.0,13.0,100.27,0,0,3,3,0.14,22,3
9.9,8.4,91.0,36.0,10.0,100.24,0,1,3,3,0.15,20,3
10.0,8.4,90.0,1.0,15.0,100.2,0,1,4,4,0.14,19,3
9.7,8.5,92.0,36.0,12.0,100.2,0,1,3,4,0.15,19,2
9.7,8.4,92.0,35.0,14.0,100.15,0,1,5,6,0.17,18,2
9.7,8.3,91.0,36.0,13.0,100.13,0,1,5,6,0.17,18,2
9.8,8.3,90.0,35.0,14.0,100.13,0,1,4,5,0.18,17,2
9.7,8.4,91.0,35.0,17.0,100.06,0,1,4,5,0.16,19,2
9.9,8.3,90.0,36.0,16.0,100.07,0,1,4,5,0.17,19,2
9.8,8.4,91.0,35.0,15.0,100.09,0,1,4,5,0.17,19,2
9.9,8.5,91.0,35.0,15.0,100.05,0,1,4,5,0.17,20,2
10.0,8.5,90.0,36.0,13.0,99.96,0,1,3,5,0.16,17,2
9.9,8.2,89.0,35.0,14.0,99.92,0,1,3,4,0.17,14,2
9.3,7.8,90.0,34.0,15.0,99.99,0,1,3,4,0.17,11,2
8.6,7.3,92.0,34.0,18.0,99.93,0,1,2,3,0.15,11,3
8.4,6.5,88.0,35.0,22.0,99.9,0,1,3,4,0.15,12,4
7.8,6.0,88.0,35.0,21.0,99.91,0,1,2,2,0.14,13,3
7.1,5.5,89.0,33.0,20.0,99.92,0,1,2,3,0.14,14,3
6.8,5.1,89.0,34.0,21.0,99.83,0,1,1,2,0.13,14,3
6.8,4.6,86.0,33.0,15.0,99.83,0,1,1,2,0.13,14,3
6.1,5.0,93.0,33.0,13.0,99.75,0,0,1,2,0.13,14,2
6.0,4.6,91.0,31.0,15.0,99.64,0,0,1,1,0.12,14,2
5.8,4.3,91.0,31.0,15.0,99.61,0,0,1,1,0.12,12,2
5.6,4.1,91.0,32.0,20.0,99.49,0,0,1,1,0.11,12,2
5.5,4.2,91.0,30.0,15.0,99.5,0,0,1,1,0.12,11,2
5.1,4.1,93.0,32.0,19.0,99.34,0,0,1,1,0.12,11,2
5.1,3.8,91.0,31.0,18.0,99.45,0,0,1,1,0.11,11,2
5.0,3.7,91.0,33.0,17.0,99.26,0,1,1,2,0.11,11,2
5.0,3.5,90.0,31.0,21.0,99.22,0,1,1,2,0.14,10,2
5.0,3.5,90.0,31.0,23.0,99.26,0,1,2,3,0.14,10,2
4.9,3.5,90.0,32.0,17.0,99.19,0,1,1,2,0.13,10,2
4.9,3.3,90.0,32.0,19.0,99.12,0,1,1,2,0.14,10,3
4.9,3.0,88.0,32.0,23.0,99.08,0,1,1,2,0.13,10,3
5.4,3.5,88.0,33.0,25.0,99.0,0,1,1,2,0.12,10,3
5.3,3.2,86.0,32.0,26.0,98.96,0,1,1,2,0.13,10,2
5.2,3.2,87.0,31.0,22.0,98.95,0,1,1,2,0.13,11,2
5.0,3.3,89.0,31.0,20.0,98.93,0,1,1,2,0.12,11,2
4.5,3.0,90.0,30.0,22.0,98.91,0,1,1,2,0.13,10,2
4.1,2.5,89.0,30.0,26.0,98.93,0,1,1,2,0.12,10,3
4.1,2.2,87.0,30.0,25.0,98.93,0,1,1,2,0.11,11,3
4.0,1.9,86.0,30.0,27.0,98.93,0,1,1,2,0.12,12,3
3.7,1.8,87.0,30.0,26.0,98.94,0,0,1,1,0.11,13,3
3.9,1.8,87.0,30.0,26.0,98.9,0,0,1,1,0.11,14,3
4.3,1.3,81.0,30.0,27.0,98.94,0,0,1,1,0.11,15,2
4.7,1.1,78.0,30.0,24.0,98.91,0,0,1,1,0.11,15,2
5.1,0.0,70.0,29.0,29.0,98.92,0,0,1,1,0.11,15,2
5.0,-0.4,68.0,29.0,31.0,98.94,0,0,1,1,0.11,16,2
5.0,-0.5,68.0,29.0,30.0,98.94,0,0,1,1,0.1,17,2
4.5,-0.6,70.0,28.0,35.0,98.95,0,0,1,1,0.11,18,2
4.5,-0.9,68.0,28.0,35.0,99.01,0,0,1,1,0.11,20,2
3.7,-1.2,70.0,28.0,35.0,99.07,0,0,1,1,0.11,21,2
3.2,-1.5,71.0,28.0,28.0,99.14,0,0,1,1,0.11,22,2
2.8,-1.9,71.0,27.0,32.0,99.18,0,0,1,1,0.11,22,2
2.2,-2.0,74.0,27.0,30.0,99.27,0,1,1,2,0.14,19,2
2.2,-2.0,73.0,27.0,30.0,99.34,0,1,1,2,0.12,19,3
3.1,-1.4,72.0,28.0,30.0,99.38,0,1,1,2,0.12,19,3
4.5,-1.7,64.0,27.0,31.0,99.37,0,1,1,2,0.12,21,3
6.3,-2.3,54.0,27.0,30.0,99.41,0,1,1,2,0.12,23,2
7.9,-2.8,47.0,27.0,29.0,99.37,0,1,1,2,0.12,26,2
9.5,-3.6,39.0,26.0,31.0,99.4,0,1,1,2,0.13,30,2
10.4,-5.3,33.0,28.0,34.0,99.44,0,0,1,2,0.12,36,2
10.7,-4.6,34.0,27.0,30.0,99.47,0,0,1,2,0.13,33,2
10.3,-0.1,48.0,27.0,31.0,99.5,0,0,2,2,0.13,28,2
8.5,0.9,59.0,26.0,31.0,99.57,0,0,2,2,0.12,26,2
8.0,1.1,62.0,26.0,27.0,99.64,0,0,2,2,0.13,25,2
8.2,1.2,61.0,26.0,24.0,99.7,0,0,2,2,0.12,26,2
7.7,1.7,66.0,27.0,23.0,99.72,0,0,2,2,0.12,25,2
7.4,1.7,67.0,27.0,17.0,99.73,0,0,2,2,0.12,24,2
7.3,1.7,68.0,28.0,17.0,99.73,0,0,2,2,0.12,22,2
6.7,1.9,71.0,29.0,17.0,99.72,0,0,2,2,0.12,20,2
5.6,1.8,77.0,31.0,11.0,99.69,0,0,2,2,0.12,18,3
4.8,1.7,81.0,30.0,11.0,99.71,0,0,1,2,0.11,17,4
4.7,0.9,76.0,28.0,14.0,99.75,0,0,2,2,0.11,15,3
4.4,0.7,77.0,27.0,17.0,99.83,9999,9999,9999,9999,9999.0,9999,3
4.1,0.9,80.0,28.0,15.0,99.88,0,0,3,3,0.12,13,3
4.0,0.8,80.0,28.0,16.0,99.96,0,1,4,4,0.13,13,3
4.0,-0.1,74.0,28.0,19.0,100.01,0,1,5,7,0.16,11,2
4.1,0.2,76.0,27.0,14.0,100.11,0,2,7,9,0.16,11,2
4.7,-0.4,69.0,28.0,22.0,100.2,0,1,3,5,0.15,16,3
4.8,-0.3,69.0,27.0,23.0,100.27,0,1,3,4,0.14,19,4
5.2,0.3,71.0,28.0,22.0,100.32,0,2,2,4,0.13,20,3
5.7,-0.2,66.0,28.0,22.0,100.37,0,1,2,3,0.13,22,3
6.2,0.2,66.0,28.0,22.0,100.37,0,1,2,3,0.12,25,9999
7.2,-1.0,56.0,29.0,29.0,100.37,9999,9999,9999,9999,9999.0,9999,-999
7.0,-1.4,55.0,29.0,29.0,100.42,9999,9999,9999,9999,9999.0,9999,-999
6.7,-2.0,54.0,29.0,25.0,100.49,0,1,3,3,0.14,31,0
6.0,-2.1,56.0,30.0,25.0,100.59,0,0,2,2,0.13,34,0
5.5,-2.7,56.0,32.0,17.0,100.66,0,0,3,3,0.12,32,0
4.1,-2.6,62.0,33.0,11.0,100.73,0,1,3,3,0.14,31,0
3.4,-2.6,65.0,31.0,11.0,100.78,0,0,3,3,0.12,32,0
3.1,-2.9,65.0,29.0,12.0,100.83,0,0,3,3,0.12,31,0
2.9,-3.0,65.0,28.0,14.0,100.84,0,0,2,2,0.12,32,0
2.5,-3.4,65.0,29.0,14.0,100.88,0,0,4,4,0.12,28,0
1.8,-2.8,71.0,28.0,10.0,100.9,0,0,5,5,0.12,27,0
1.7,-4.1,65.0,29.0,14.0,100.92,0,0,3,3,0.12,28,0
1.7,-4.2,65.0,29.0,19.0,100.95,0,0,3,3,0.11,29,0
1.3,-3.9,68.0,29.0,17.0,100.97,0,0,2,3,0.11,28,0
1.0,-4.0,69.0,29.0,14.0,100.99,0,0,3,4,0.12,27,0
1.0,-3.8,70.0,29.0,15.0,101.02,0,0,4,4,0.13,26,0
0.8,-3.9,70.0,28.0,18.0,101.08,0,0,7,7,0.14,24,0
0.2,-3.4,76.0,28.0,14.0,101.13,0,1,11,12,0.18,20,1
1.3,-3.8,69.0,29.0,18.0,101.22,0,2,8,9,0.17,24,0
1.9,-3.7,67.0,29.0,19.0,101.25,0,1,3,4,0.13,28,0
2.8,-3.3,64.0,30.0,22.0,101.28,0,2,3,5,0.15,28,0
3.8,-2.9,61.0,30.0,24.0,101.29,0,3,4,7,0.14,27,0
4.2,-3.3,58.0,31.0,20.0,101.32,0,2,3,5,0.12,27,0
4.4,-2.9,59.0,29.0,24.0,101.31,0,1,2,3,0.12,28,0
5.5,-1.8,59.0,28.0,21.0,101.3,0,1,2,3,0.13,28,0
6.0,-1.9,57.0,30.0,21.0,101.34,0,1,2,3,0.15,27,0
4.8,-0.6,68.0,30.0,15.0,101.41,0,1,4,5,0.14,25,0
5.1,-1.3,63.0,29.0,16.0,101.43,0,1,4,4,0.15,26,0
4.8,-2.9,57.0,30.0,21.0,101.5,0,1,4,5,0.14,25,0
3.5,-2.9,63.0,29.0,12.0,101.59,0,1,7,8,0.16,21,0
3.5,-2.1,67.0,29.0,12.0,101.66,0,0,6,6,0.16,21,0
2.4,-2.4,71.0,29.0,11.0,101.73,0,0,7,7,0.16,20,1
1.4,-2.5,75.0,29.0,11.0,101.76,0,0,3,3,0.13,23,0
0.8,-2.8,77.0,30.0,9.0,101.8,0,0,3,3,0.12,23,0
0.8,-2.9,76.0,30.0,12.0,101.82,0,0,3,3,0.12,23,0
-0.1,-2.9,81.0,29.0,10.0,101.85,0,0,3,3,0.12,22,0
-0.2,-2.6,84.0,28.0,9.0,101.9,0,0,3,3,0.11,20,0
-0.5,-2.6,86.0,29.0,9.0,101.93,0,0,3,4,0.12,19,0
-0.7,-2.9,85.0,29.0,9.0,101.93,0,0,2,3,0.12,20,0
-1.1,-3.4,84.0,29.0,6.0,101.97,0,0,3,3,0.12,20,0
-1.2,-3.8,83.0,31.0,8.0,102.06,0,0,4,4,0.13,20,0
-0.7,-3.4,82.0,31.0,11.0,102.09,0,1,8,9,0.17,17,0
-0.2,-3.5,79.0,30.0,11.0,102.18,0,2,8,10,0.17,17,0
0.2,-3.6,76.0,29.0,13.0,102.26,0,3,4,7,0.16,23,0
0.9,-4.0,70.0,33.0,15.0,102.26,0,4,5,9,0.15,24,1
2.3,-4.4,61.0,35.0,21.0,102.26,0,1,2,3,0.13,27,1
2.5,-4.6,60.0,33.0,17.0,102.26,0,1,2,4,0.11,26,1
2.2,-4.3,62.0,33.0,14.0,102.2,0,2,3,5,0.11,26,1
2.4,-5.8,55.0,35.0,10.0,102.22,0,1,3,4,0.11,26,1
2.7,-5.2,56.0,35.0,10.0,102.24,0,1,4,6,0.13,26,1
2.5,-5.4,56.0,30.0,6.0,102.21,0,1,3,4,0.12,25,1
2.1,-5.3,58.0,32.0,12.0,102.23,0,1,5,6,0.15,25,1
2.0,-5.9,56.0,32.0,11.0,102.29,0,0,5,5,0.14,26,2
1.8,-6.1,56.0,34.0,9.0,102.27,0,1,6,7,0.14,25,2
1.6,-6.2,56.0,35.0,10.0,102.25,0,0,4,4,0.12,27,1
1.5,-6.4,56.0,3.0,9.0,102.28,0,0,5,5,0.12,26,2
0.8,-6.4,59.0,3.0,8.0,102.29,0,0,10,10,0.16,19,4
-1.1,-5.1,74.0,33.0,3.0,102.29,0,0,12,12,0.18,17,3
-1.9,-4.9,80.0,,0.0,102.29,0,0,13,13,0.15,16,3
-2.4,-5.0,82.0,,0.0,102.3,0,0,9,9,0.14,19,4
-1.9,-4.7,81.0,6.0,5.0,102.26,0,0,12,12,0.14,14,4
-2.2,-4.6,83.0,4.0,2.0,102.24,0,0,14,14,0.15,11,5
-1.4,-4.0,82.0,6.0,7.0,102.14,0,0,7,7,0.13,16,4
-1.2,-3.7,83.0,6.0,8.0,102.11,0,0,7,7,0.13,19,3
-0.8,-3.7,81.0,8.0,12.0,102.05,0,0,5,5,0.14,21,2
-0.7,-3.9,79.0,9.0,10.0,102.03,0,1,7,8,0.16,19,3
-0.6,-3.9,78.0,8.0,15.0,102.02,0,1,8,9,0.17,19,3
-0.2,-3.6,78.0,8.0,16.0,102.01,0,2,6,8,0.15,21,3
0.6,-3.1,77.0,7.0,20.0,101.93,0,1,5,6,0.15,22,4
1.3,-3.1,73.0,8.0,19.0,101.85,0,2,5,7,0.15,22,4
1.5,-2.8,73.0,7.0,19.0,101.73,0,1,5,6,0.14,22,5
2.0,-2.7,71.0,7.0,26.0,101.59,0,1,5,7,0.14,22,5
2.3,-2.2,72.0,7.0,25.0,101.46,0,1,7,8,0.15,20,7
2.5,-1.7,74.0,7.0,23.0,101.33,0,1,7,8,0.16,19,6
2.4,-0.7,80.0,7.0,21.0,101.23,0,1,7,8,0.16,20,6
1.6,0.2,91.0,10.0,19.0,101.15,0,1,5,6,0.15,23,5
0.4,-0.1,97.0,7.0,17.0,101.07,0,0,5,5,0.15,22,5
0.4,0.1,98.0,7.0,20.0,101.0,0,0,4,4,0.14,23,3
0.4,0.0,97.0,7.0,21.0,100.93,0,0,4,4,0.15,23,3
0.5,0.0,97.0,7.0,19.0,100.86,0,0,5,5,0.15,21,3
0.5,0.1,97.0,7.0,19.0,100.77,0,0,5,5,0.15,20,3
0.5,0.1,97.0,7.0,19.0,100.71,0,0,4,5,0.15,20,2
0.5,0.1,98.0,7.0,17.0,100.64,0,0,4,4,0.15,20,2
0.6,0.2,97.0,7.0,16.0,100.6,0,0,4,5,0.14,20,2
0.5,0.2,98.0,5.0,14.0,100.58,0,0,4,4,0.14,19,2
0.7,0.3,98.0,4.0,12.0,100.58,0,0,3,3,0.14,20,2
1.0,0.6,97.0,2.0,12.0,100.59,0,0,4,4,0.14,19,2
1.1,0.7,97.0,35.0,11.0,100.67,0,1,5,6,0.15,17,2
1.1,0.7,97.0,35.0,14.0,100.75,0,1,6,7,0.17,16,2
1.5,1.0,96.0,33.0,14.0,100.83,0,1,8,10,0.19,12,3
1.8,1.2,96.0,34.0,11.0,100.93,0,2,8,9,0.21,12,1
1.9,1.5,97.0,33.0,11.0,101.04,0,2,8,10,0.2,11,3
2.1,1.7,97.0,34.0,9.0,101.1,0,2,7,9,0.19,11,3
2.7,2.2,97.0,35.0,9.0,101.16,0,2,6,8,0.18,13,2
3.0,2.3,96.0,34.0,10.0,101.2,0,2,5,7,0.21,14,3
3.3,2.7,96.0,31.0,8.0,101.2,0,2,5,6,0.18,12,2
3.8,3.0,95.0,31.0,7.0,101.23,0,4,5,9,0.19,11,2
4.3,2.7,89.0,36.0,8.0,101.22,0,2,6,7,0.19,11,2
4.5,2.9,89.0,22.0,2.0,101.26,0,1,6,7,0.18,12,3
4.0,2.7,91.0,26.0,11.0,101.28,0,1,6,7,0.17,11,5
3.5,1.9,89.0,26.0,13.0,101.28,0,1,7,9,0.18,10,6
3.5,1.8,89.0,27.0,13.0,101.32,0,1,6,6,0.16,12,6
3.0,1.7,91.0,21.0,9.0,101.27,0,0,5,6,0.17,13,5
2.7,1.3,91.0,24.0,10.0,101.3,0,2,9,10,0.19,11,5
1.8,0.7,92.0,17.0,6.0,101.2,0,2,12,14,0.2,10,5
1.1,0.3,94.0,19.0,6.0,101.19,0,1,9,10,0.18,12,4
1.8,0.6,92.0,23.0,10.0,101.28,0,1,8,9,0.17,12,3
1.8,0.5,91.0,20.0,7.0,101.15,0,1,7,8,0.18,13,3
1.4,0.7,95.0,11.0,5.0,101.02,0,1,10,11,0.17,9,3
2.0,1.1,94.0,15.0,12.0,100.88,0,1,8,9,0.17,11,3
2.5,1.3,92.0,14.0,15.0,100.67,0,1,7,8,0.16,12,4
2.8,1.7,93.0,12.0,15.0,100.5,0,1,5,6,0.15,13,3
2.9,2.1,95.0,9.0,11.0,100.49,0,0,5,6,0.15,15,3
2.9,2.4,96.0,7.0,11.0,100.38,0,1,5,6,0.16,17,2
3.1,2.6,96.0,9.0,10.0,100.27,0,1,5,6,0.17,18,2
3.3,2.5,95.0,10.0,9.0,100.15,0,1,6,7,0.2,17,3
3.3,2.5,94.0,9.0,14.0,100.07,0,1,8,9,0.21,17,3
3.6,2.7,94.0,10.0,8.0,99.97,0,1,8,9,0.2,17,4
4.1,3.1,93.0,9.0,6.0,99.89,0,1,7,8,0.19,17,3
4.1,3.5,96.0,6.0,10.0,99.76,0,1,8,10,0.21,17,3
4.5,4.0,97.0,7.0,7.0,99.64,0,2,9,11,0.24,16,2
4.9,4.3,96.0,9.0,5.0,99.6,0,2,12,14,0.26,11,3
5.3,4.8,97.0,1.0,6.0,99.57,0,1,10,11,0.23,11,3
5.9,5.2,96.0,0.0,1.0,99.58,0,2,15,17,0.26,7,3
6.0,5.5,96.0,21.0,1.0,99.67,0,6,19,25,0.36,3,4
8.4,7.6,95.0,25.0,13.0,99.74,0,3,13,16,0.29,6,3
8.2,7.3,94.0,27.0,15.0,99.87,0,1,10,12,0.27,8,5
8.2,7.1,93.0,27.0,13.0,99.97,0,0,4,4,0.19,14,1
8.2,6.9,91.0,30.0,11.0,100.06,0,0,3,3,0.18,15,0
8.2,6.2,88.0,31.0,12.0,100.1,0,0,2,3,0.15,16,0
7.1,4.6,84.0,31.0,10.0,100.13,0,0,2,3,0.15,18,1
6.5,3.6,82.0,31.0,13.0,100.24,0,0,2,2,0.14,18,1
6.3,3.5,83.0,32.0,9.0,100.29,0,0,2,2,0.14,17,1
6.0,3.3,83.0,31.0,11.0,100.31,0,0,2,2,0.14,18,1
5.5,2.7,82.0,28.0,11.0,100.36,0,0,2,2,0.13,17,1
5.0,2.6,85.0,30.0,8.0,100.41,0,0,2,2,0.13,16,1
4.9,2.3,83.0,32.0,10.0,100.42,0,0,2,2,0.13,16,1
4.7,2.1,83.0,31.0,10.0,100.47,0,1,3,3,0.15,15,1
3.8,1.3,84.0,31.0,11.0,100.5,0,1,3,4,0.15,14,1
3.6,1.1,84.0,32.0,8.0,100.53,0,2,3,5,0.17,14,2
4.4,1.1,79.0,33.0,12.0,100.55,0,1,2,4,0.14,18,2
4.8,1.0,77.0,31.0,12.0,100.57,0,1,2,3,0.14,17,2
5.0,1.0,76.0,30.0,11.0,100.59,0,1,2,2,0.16,16,2
5.1,0.9,74.0,32.0,12.0,100.55,0,1,2,2,0.15,15,1
5.2,1.1,75.0,34.0,14.0,100.54,0,1,2,3,0.16,16,1
5.5,0.8,71.0,34.0,15.0,100.53,0,1,2,2,0.16,16,1
5.5,0.5,70.0,34.0,13.0,100.56,0,1,2,3,0.16,17,1
5.4,1.0,73.0,32.0,14.0,100.62,0,1,2,3,0.15,16,2
5.1,1.3,76.0,31.0,9.0,100.69,0,0,2,2,0.15,16,4
4.4,1.6,82.0,30.0,8.0,100.78,0,1,4,4,0.18,15,5
4.0,1.1,82.0,30.0,11.0,100.84,0,0,4,4,0.16,16,4
4.4,1.0,79.0,31.0,11.0,100.89,0,0,3,3,0.15,17,3
4.1,1.1,81.0,29.0,13.0,100.91,0,0,1,1,0.14,19,3
4.1,-0.1,74.0,31.0,13.0,100.97,0,0,1,2,0.13,17,2
2.6,-0.6,79.0,31.0,13.0,101.0,0,0,2,2,0.13,15,2
1.6,-0.8,84.0,29.0,10.0,101.05,0,0,2,3,0.13,14,3
1.0,-0.6,89.0,26.0,8.0,101.08,0,0,2,3,0.12,14,4
1.4,-0.8,86.0,30.0,8.0,101.1,0,0,2,2,0.13,16,3
0.8,-1.2,86.0,32.0,7.0,101.13,9999,9999,9999,9999,9999.0,9999,3
0.7,-1.6,85.0,32.0,8.0,101.2,0,0,3,3,0.13,17,3
1.5,-1.6,80.0,31.0,6.0,101.24,0,1,6,7,0.14,15,3
2.0,-1.9,75.0,31.0,10.0,101.33,0,2,7,9,0.17,18,3
2.2,-2.8,69.0,34.0,13.0,101.38,0,2,6,8,0.3,20,3
2.2,-3.3,67.0,35.0,15.0,101.44,0,4,5,9,0.15,23,3
2.3,-3.4,66.0,34.0,14.0,101.51,0,1,4,5,0.14,23,3
2.8,-2.3,69.0,33.0,7.0,101.56,0,1,2,3,0.13,24,3
3.1,-2.8,65.0,32.0,6.0,101.56,0,1,2,3,0.14,24,3
3.5,-2.6,64.0,33.0,7.0,101.54,0,1,2,3,0.14,25,3
4.2,-2.6,61.0,19.0,5.0,101.52,0,1,3,4,0.14,24,3
3.6,-2.5,64.0,33.0,6.0,101.55,0,1,3,4,0.14,24,3
3.2,-2.7,66.0,26.0,7.0,101.56,0,1,4,4,0.15,24,3
3.0,-2.4,68.0,22.0,9.0,101.56,0,1,5,6,0.15,23,4
1.7,-2.8,72.0,23.0,6.0,101.56,0,1,9,10,0.18,19,5
0.5,-2.5,80.0,22.0,4.0,101.61,0,1,13,14,0.21,15,7
1.1,-2.0,80.0,32.0,6.0,101.68,0,1,11,13,0.2,15,6
1.0,-2.1,79.0,15.0,4.0,101.59,0,10,22,32,0.3,7,8
-1.1,-2.3,92.0,13.0,3.0,101.57,0,39,30,69,0.46,1,11
-1.3,-2.7,90.0,17.0,2.0,101.54,0,34,28,62,0.39,1,8
-2.2,-2.8,95.0,10.0,3.0,101.54,0,12,22,34,0.29,2,6
-2.3,-3.3,93.0,0.0,1.0,101.58,0,8,20,29,0.26,3,7
-2.4,-3.3,94.0,9.0,4.0,101.56,0,2,16,18,0.21,6,8
-0.9,-2.8,87.0,10.0,6.0,101.57,0,2,16,18,0.2,5,8
-1.1,-2.9,88.0,9.0,5.0,101.51,0,1,13,14,0.19,8,8
-1.2,-2.9,88.0,9.0,6.0,101.47,0,1,10,10,0.18,11,7
-1.8,-3.0,92.0,6.0,5.0,101.48,0,1,12,13,0.21,10,7
-1.4,-3.0,89.0,8.0,8.0,101.45,0,2,14,17,0.22,9,7
-0.7,-2.5,88.0,9.0,11.0,101.44,0,3,12,15,0.21,12,6
0.1,-2.0,85.0,9.0,12.0,101.41,0,4,8,12,0.19,14,5
1.7,-1.2,81.0,10.0,14.0,101.35,0,3,7,11,0.17,16,4
3.2,-0.5,76.0,11.0,17.0,101.26,0,5,7,12,0.18,17,4
5.5,0.5,70.0,11.0,12.0,101.19,0,4,6,10,0.2,19,3
6.8,1.2,68.0,12.0,18.0,101.02,0,3,8,12,0.2,17,3
7.7,1.5,65.0,12.0,15.0,100.92,0,3,10,13,0.21,16,4
8.3,1.7,63.0,10.0,9.0,100.84,0,3,11,14,0.24,16,5
8.4,2.5,66.0,10.0,10.0,100.81,0,2,11,14,0.24,14,5
8.5,2.1,64.0,8.0,12.0,100.78,0,1,9,10,0.2,17,5
7.9,2.5,69.0,7.0,11.0,100.74,0,1,9,10,0.21,16,7
7.6,2.7,71.0,8.0,8.0,100.71,0,1,12,13,0.23,11,8
7.7,3.0,72.0,10.0,7.0,100.68,0,2,14,16,0.24,7,9
6.9,3.8,80.0,35.0,8.0,100.69,0,1,11,13,0.25,8,10
6.6,4.2,85.0,12.0,7.0,100.68,0,4,18,22,0.3,2,10
7.2,4.9,86.0,6.0,2.0,100.68,0,2,14,15,0.24,4,8
7.5,5.4,87.0,2.0,4.0,100.76,0,1,10,11,0.22,6,7
6.9,4.8,86.0,9.0,4.0,100.79,0,2,15,17,0.23,2,9
6.9,5.0,88.0,6.0,4.0,100.82,0,2,13,15,0.22,3,9
7.2,5.0,86.0,11.0,3.0,100.83,0,2,12,13,0.22,3,10
7.3,5.2,87.0,5.0,4.0,100.85,0,2,12,15,0.21,2,9
6.8,4.7,87.0,2.0,5.0,100.91,0,4,12,16,0.25,1,10
7.1,5.4,89.0,,0.0,100.93,0,7,13,20,0.32,1,9
7.3,5.5,88.0,0.0,1.0,100.94,0,9,14,22,0.33,1,8
7.3,5.4,88.0,,0.0,100.99,0,23,15,38,0.44,1,8
8.0,6.0,87.0,,0.0,101.04,0,49,19,67,0.55,2,9
,,,,,,0,24,16,41,0.39,6,10
,,,,,,0,24,18,41,0.39,7,12
,,,,,,0,8,11,18,0.28,16,11
,,,,,,1,3,6,9,0.22,21,10
,,,,,,1,1,4,6,0.19,24,8
,,,,,,0,2,5,7,0.21,22,8
,,,,,,0,1,6,7,0.2,20,8
15.4,7.7,60.0,27.0,10.0,101.03,0,1,8,9,0.22,16,6
13.5,7.0,65.0,30.0,8.0,101.02,0,1,7,8,0.21,14,5
13.2,7.4,68.0,34.0,12.0,101.07,0,1,5,6,0.17,15,5
12.8,7.3,69.0,2.0,14.0,101.02,0,1,5,6,0.17,13,6
11.6,7.0,73.0,3.0,7.0,101.04,0,0,8,8,0.19,9,6
10.1,7.0,81.0,36.0,5.0,101.07,0,1,8,9,0.21,8,6
9.6,6.5,81.0,35.0,5.0,101.02,0,1,12,12,0.21,5,6
8.4,6.0,85.0,36.0,5.0,100.95,0,1,11,12,0.21,5,6
8.6,6.3,86.0,35.0,5.0,100.92,0,1,8,9,0.2,6,6
7.4,6.2,92.0,5.0,4.0,100.81,0,1,7,8,0.18,6,7
6.7,5.6,93.0,33.0,3.0,100.79,0,1,6,7,0.17,6,7
7.2,5.9,92.0,0.0,1.0,100.73,0,2,9,10,0.18,3,6
7.9,6.2,89.0,2.0,5.0,100.66,0,1,7,8,0.17,5,5
8.1,6.5,90.0,35.0,10.0,100.65,0,2,8,10,0.19,4,4
8.3,6.6,89.0,2.0,8.0,100.58,0,4,9,13,0.26,3,4
7.7,6.7,93.0,3.0,2.0,100.55,0,10,10,21,0.3,1,5
7.7,6.9,95.0,24.0,3.0,100.58,0,6,9,16,0.25,2,4
8.0,7.3,95.0,2.0,2.0,100.49,0,8,9,18,0.27,2,4
8.4,7.4,94.0,35.0,9.0,100.48,0,8,8,16,0.26,3,4
8.6,7.6,94.0,33.0,8.0,100.49,0,7,7,14,0.2,4,3
9.4,8.1,92.0,28.0,4.0,100.48,0,5,6,11,0.22,4,3
10.2,8.3,88.0,29.0,8.0,100.46,0,4,5,8,0.21,6,2
10.6,8.5,87.0,28.0,6.0,100.47,0,2,6,8,0.21,5,2
10.7,8.4,86.0,35.0,8.0,100.5,0,4,4,8,0.21,7,2
10.6,6.8,77.0,32.0,12.0,100.53,0,2,5,7,0.18,7,4
10.0,6.7,80.0,30.0,8.0,100.56,0,2,6,8,0.21,7,5
10.0,6.2,77.0,31.0,11.0,100.58,0,1,4,5,0.18,9,4
9.7,6.2,79.0,31.0,13.0,100.63,0,1,2,3,0.18,13,3
8.7,6.3,85.0,33.0,14.0,100.7,0,1,2,2,0.16,14,3
7.3,5.3,87.0,34.0,17.0,100.78,0,1,2,3,0.15,16,1
6.7,4.3,85.0,33.0,11.0,100.86,0,0,2,2,0.14,21,1
6.1,3.9,85.0,33.0,15.0,100.96,0,0,1,2,0.12,20,2
5.7,3.4,85.0,32.0,15.0,101.02,0,0,1,1,0.12,18,2
5.0,2.1,82.0,33.0,15.0,101.04,0,0,1,1,0.12,17,2
4.6,1.3,79.0,33.0,19.0,101.09,0,0,1,1,0.12,16,2
3.3,-0.3,77.0,32.0,19.0,101.19,0,0,1,1,0.12,14,2
2.0,-1.4,78.0,31.0,18.0,101.26,0,0,1,1,0.12,13,2
1.3,-1.9,79.0,33.0,23.0,101.3,0,1,2,3,0.14,15,2
