Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
18.3,17.2,93.0,20.0,27.0,99.23,0,1,7,7,0.21,31,4
19.0,17.3,90.0,20.0,23.0,99.19,0,1,7,8,0.21,29,6
19.0,17.6,92.0,20.0,19.0,99.16,0,1,8,9,0.21,28,6
19.3,17.4,89.0,20.0,25.0,99.13,0,1,6,8,0.2,29,5
18.8,17.3,91.0,21.0,21.0,99.14,0,1,7,9,0.21,30,4
19.6,18.1,91.0,21.0,20.0,99.02,0,2,6,8,0.21,34,3
21.7,18.5,82.0,22.0,25.0,99.07,0,1,5,6,0.19,38,3
21.6,17.8,79.0,22.0,23.0,99.17,0,1,5,6,0.19,38,4
21.2,18.1,83.0,21.0,18.0,99.09,0,1,6,8,0.2,35,6
21.8,17.4,76.0,21.0,24.0,99.14,0,1,5,5,0.2,36,5
22.0,17.0,73.0,23.0,23.0,99.16,0,1,3,3,0.16,34,6
21.2,15.2,69.0,27.0,16.0,99.22,0,1,3,3,0.16,30,4
20.6,14.7,69.0,26.0,10.0,99.28,0,0,3,3,0.16,29,5
19.4,13.7,70.0,23.0,11.0,99.3,0,0,4,4,0.17,29,5
17.8,14.2,80.0,20.0,9.0,99.35,0,0,7,8,0.19,23,4
18.3,14.8,81.0,21.0,15.0,99.33,0,0,7,7,0.23,21,3
18.0,14.7,81.0,21.0,15.0,99.35,0,1,6,7,0.19,20,2
17.7,14.7,82.0,22.0,11.0,99.34,0,0,6,6,0.19,16,3
16.5,14.6,89.0,21.0,10.0,99.32,0,0,6,6,0.18,15,4
16.2,14.8,91.0,21.0,5.0,99.32,0,0,5,5,0.17,17,5
15.8,14.7,93.0,18.0,4.0,99.29,0,0,5,5,0.17,16,5
15.6,14.6,94.0,15.0,6.0,99.27,0,0,5,5,0.17,14,5
15.6,14.6,94.0,32.0,2.0,99.26,0,1,6,7,0.18,7,4
16.2,15.0,93.0,,0.0,99.26,0,5,8,13,0.23,4,5
17.1,15.0,88.0,34.0,7.0,99.28,0,5,9,14,0.24,7,5
16.9,14.8,88.0,33.0,6.0,99.28,0,4,9,13,0.24,8,5
16.8,15.2,90.0,34.0,3.0,99.28,0,3,12,15,0.22,15,5
16.6,15.0,90.0,6.0,1.0,99.3,0,3,14,18,0.23,16,8
16.9,15.1,89.0,,0.0,99.25,0,4,11,15,0.26,12,6
17.9,15.5,86.0,30.0,4.0,99.25,0,2,5,7,0.21,18,6
18.6,16.0,85.0,27.0,7.0,99.24,0,1,4,6,0.19,21,8
18.8,16.3,86.0,28.0,7.0,99.24,0,1,5,6,0.19,21,11
19.2,15.4,79.0,25.0,9.0,99.27,0,1,4,5,0.19,23,7
19.4,15.1,76.0,26.0,10.0,99.31,0,1,4,6,0.2,23,6
19.4,15.0,75.0,27.0,9.0,99.32,0,1,5,6,0.19,21,4
19.3,15.3,77.0,24.0,5.0,99.38,0,1,5,6,0.2,20,4
19.4,13.7,70.0,27.0,8.0,99.4,0,1,5,5,0.19,21,3
18.3,13.0,71.0,26.0,8.0,99.44,0,1,6,6,0.18,22,4
17.0,13.3,79.0,25.0,7.0,99.53,0,0,5,5,0.16,26,4
15.9,13.1,84.0,24.0,7.0,99.53,0,0,6,6,0.18,25,4
15.5,12.3,81.0,24.0,7.0,99.55,0,0,5,6,0.17,23,3
15.1,11.5,79.0,25.0,10.0,99.61,0,0,5,5,0.16,22,1
15.3,11.7,79.0,24.0,10.0,99.65,0,0,3,3,0.14,24,1
14.2,11.7,85.0,35.0,2.0,99.68,0,0,6,6,0.16,22,2
13.4,11.7,89.0,16.0,1.0,99.65,0,0,9,9,0.18,14,3
12.4,11.3,94.0,20.0,3.0,99.68,0,1,9,10,0.19,10,2
12.9,11.9,94.0,19.0,6.0,99.71,0,2,8,10,0.19,11,2
14.9,12.9,88.0,21.0,7.0,99.76,0,4,9,13,0.21,11,3
17.2,12.9,76.0,23.0,7.0,99.79,0,4,7,12,0.23,16,4
18.0,13.2,73.0,21.0,9.0,99.77,0,6,7,13,0.21,19,5
19.1,14.0,72.0,20.0,13.0,99.78,0,3,5,8,0.2,24,4
21.2,14.1,64.0,19.0,14.0,99.72,0,1,3,5,0.2,32,4
22.6,14.1,58.0,19.0,21.0,99.68,0,1,3,5,0.17,35,6
22.8,14.3,59.0,20.0,24.0,99.67,0,1,4,5,0.17,41,8
22.1,12.7,55.0,20.0,27.0,99.6,0,1,5,6,0.19,39,7
21.7,13.8,61.0,19.0,13.0,99.51,0,1,6,7,0.19,39,6
21.4,14.7,66.0,19.0,21.0,99.47,0,1,6,6,0.19,42,6
19.6,15.5,77.0,26.0,13.0,99.5,0,1,7,8,0.22,41,8
18.1,16.2,89.0,18.0,21.0,99.41,0,0,6,6,0.23,41,12
18.1,16.4,90.0,8.0,9.0,99.35,0,1,10,11,0.25,36,15
18.1,16.6,91.0,12.0,10.0,99.21,0,1,8,9,0.22,34,14
18.4,16.6,90.0,17.0,9.0,99.17,0,0,8,9,0.24,29,15
17.7,16.7,94.0,12.0,5.0,99.15,0,1,9,10,0.27,27,19
16.5,15.5,94.0,28.0,3.0,99.16,0,0,6,7,0.26,32,27
17.5,15.8,90.0,23.0,10.0,99.17,0,0,3,4,0.25,37,29
17.0,15.3,90.0,23.0,12.0,99.24,0,0,3,3,0.26,34,30
16.4,14.3,87.0,23.0,15.0,99.33,0,0,2,2,0.25,31,23
15.7,13.6,87.0,22.0,15.0,99.44,0,0,2,3,0.26,28,20
15.2,13.4,89.0,21.0,20.0,99.5,0,0,2,3,0.26,25,18
14.7,12.7,88.0,22.0,19.0,99.59,0,0,2,3,0.26,21,14
14.3,12.5,89.0,22.0,17.0,99.67,0,1,4,5,0.27,19,14
14.7,12.5,87.0,22.0,19.0,99.75,0,2,4,6,0.29,18,15
15.9,12.9,83.0,24.0,22.0,99.81,0,1,3,4,0.28,19,13
17.6,13.2,75.0,24.0,23.0,99.84,0,1,4,5,0.32,19,11
17.8,14.1,79.0,23.0,15.0,99.88,0,2,4,6,0.32,20,9
17.9,13.4,75.0,23.0,20.0,99.94,0,2,5,7,0.28,19,8
17.8,13.0,74.0,24.0,22.0,99.99,0,2,4,6,0.25,21,8
19.9,12.9,64.0,25.0,25.0,99.99,0,1,3,4,0.23,27,7
21.1,12.9,59.0,26.0,19.0,100.01,0,1,2,3,0.21,30,6
21.6,13.3,59.0,26.0,17.0,100.06,0,1,3,4,0.2,31,5
23.2,13.2,53.0,26.0,21.0,100.09,0,1,3,4,0.19,32,4
22.8,12.4,52.0,25.0,19.0,100.1,0,1,3,4,0.18,33,3
23.6,11.7,47.0,28.0,18.0,100.1,0,1,2,3,0.18,34,3
22.6,12.4,53.0,25.0,11.0,100.16,0,0,4,4,0.19,30,3
22.0,12.7,55.0,25.0,7.0,100.18,0,0,5,5,0.21,28,4
20.7,13.0,61.0,23.0,7.0,100.23,0,0,5,5,0.22,25,4
20.0,13.4,66.0,22.0,8.0,100.28,0,0,7,7,0.23,22,4
20.2,13.7,66.0,24.0,11.0,100.31,0,0,5,5,0.21,21,4
19.8,13.8,68.0,24.0,11.0,100.29,0,0,4,4,0.2,20,3
18.7,14.4,76.0,26.0,8.0,100.32,0,0,3,3,0.19,19,3
18.3,14.5,79.0,26.0,13.0,100.35,0,0,2,2,0.18,19,3
17.7,14.9,84.0,27.0,11.0,100.39,0,0,2,3,0.18,19,4
17.4,14.9,85.0,27.0,8.0,100.37,0,0,3,3,0.18,16,4
17.1,15.0,87.0,25.0,7.0,100.44,0,0,5,5,0.19,14,4
16.9,15.1,89.0,29.0,4.0,100.45,0,1,5,6,0.2,14,5
17.5,15.2,86.0,25.0,3.0,100.43,0,3,11,14,0.24,9,5
17.6,15.5,87.0,19.0,11.0,100.49,0,8,12,20,0.3,8,6
18.2,15.3,83.0,22.0,9.0,100.5,0,5,10,15,0.27,10,6
17.9,15.2,84.0,24.0,11.0,100.54,0,3,7,10,0.25,11,5
17.9,15.7,87.0,27.0,5.0,100.47,0,4,8,12,0.24,12,5
18.8,15.0,79.0,36.0,1.0,100.41,0,4,10,14,0.23,17,5
18.1,13.1,73.0,22.0,9.0,100.41,0,1,7,8,0.21,32,6
17.5,13.8,79.0,6.0,1.0,100.34,0,1,9,10,0.22,31,6
16.7,14.4,86.0,35.0,8.0,100.33,0,1,7,8,0.23,29,5
16.7,14.6,88.0,8.0,11.0,100.22,0,1,9,10,0.24,27,5
16.2,15.0,93.0,10.0,12.0,100.12,0,1,6,6,0.21,29,5
15.7,14.6,93.0,4.0,8.0,100.15,0,0,5,5,0.19,29,4
15.8,14.8,93.0,3.0,12.0,100.12,0,0,2,3,0.16,29,3
15.5,14.3,92.0,3.0,13.0,100.14,0,0,2,3,0.15,29,3
15.4,14.0,91.0,5.0,10.0,100.08,0,0,3,3,0.17,22,3
15.4,14.2,92.0,35.0,7.0,100.17,0,0,5,6,0.2,15,4
15.2,13.9,92.0,32.0,5.0,100.17,0,0,4,4,0.18,14,4
14.5,13.4,93.0,32.0,9.0,100.22,0,0,2,3,0.16,17,4
13.9,13.0,94.0,31.0,7.0,100.3,0,0,1,2,0.15,19,4
14.2,13.0,93.0,35.0,7.0,100.28,0,0,2,2,0.14,18,4
13.0,12.3,95.0,26.0,8.0,100.38,0,0,2,2,0.15,18,4
13.3,12.6,95.0,27.0,11.0,100.43,0,0,2,2,0.15,16,4
13.2,12.5,96.0,28.0,14.0,100.49,0,0,2,2,0.15,14,4
13.5,12.9,96.0,28.0,11.0,100.52,0,1,2,2,0.15,14,3
14.1,13.2,95.0,28.0,9.0,100.55,0,1,2,3,0.16,14,3
14.7,13.5,93.0,27.0,13.0,100.62,0,1,2,3,0.18,15,2
16.7,14.4,87.0,27.0,18.0,100.66,0,1,2,3,0.18,15,2
18.2,15.4,84.0,27.0,13.0,100.67,0,2,2,3,0.18,16,5
19.8,16.7,83.0,26.0,13.0,100.67,0,1,2,3,0.18,17,5
21.5,16.7,74.0,26.0,16.0,100.68,0,1,2,3,0.17,19,5
23.3,16.4,65.0,26.0,14.0,100.65,0,1,2,3,0.17,23,6
24.1,14.9,56.0,27.0,17.0,100.64,0,1,2,3,0.19,24,9
25.0,13.9,50.0,31.0,20.0,100.6,0,1,1,2,0.18,25,9
24.9,13.0,48.0,29.0,20.0,100.61,0,1,1,2,0.18,26,11
25.0,13.8,50.0,26.0,19.0,100.57,0,1,1,2,0.17,26,12
24.4,13.5,51.0,28.0,16.0,100.56,0,0,2,3,0.17,27,14
23.7,13.7,53.0,26.0,16.0,100.58,0,0,2,3,0.18,25,12
22.9,14.2,58.0,27.0,11.0,100.6,0,1,3,4,0.21,21,9
21.6,14.3,63.0,29.0,5.0,100.63,0,0,4,4,0.21,18,7
20.3,14.7,70.0,32.0,6.0,100.7,0,0,5,5,0.21,16,9
17.3,14.2,82.0,23.0,3.0,100.71,0,0,5,5,0.24,13,10
16.0,14.0,88.0,,0.0,100.75,0,0,4,4,0.22,11,10
15.7,13.9,90.0,,0.0,100.75,0,0,3,4,0.23,10,12
15.9,12.6,81.0,,0.0,100.76,0,0,4,4,0.23,9,16
15.0,12.4,84.0,36.0,4.0,100.77,0,0,4,5,0.26,9,15
14.7,12.3,85.0,3.0,6.0,100.79,0,0,4,4,0.2,15,17
14.4,10.9,80.0,5.0,8.0,100.82,0,0,2,2,0.18,17,17
14.2,10.5,78.0,5.0,7.0,100.87,0,1,2,3,0.17,17,11
15.0,10.2,73.0,6.0,7.0,100.94,0,1,2,3,0.15,23,6
17.3,7.3,52.0,8.0,17.0,100.98,0,1,2,2,0.13,28,4
18.0,7.5,50.0,8.0,18.0,101.0,0,1,1,2,0.12,30,4
19.5,8.0,47.0,8.0,18.0,100.99,0,1,1,2,0.12,30,4
20.0,8.9,49.0,8.0,16.0,100.96,0,1,2,2,0.13,30,3
20.9,9.5,48.0,7.0,16.0,100.92,0,1,2,2,0.13,30,2
21.7,9.3,45.0,10.0,12.0,100.89,0,0,1,2,0.13,31,2
21.9,9.3,45.0,8.0,13.0,100.85,0,1,2,3,0.14,33,2
21.7,9.8,47.0,10.0,10.0,100.78,0,0,2,2,0.14,35,2
22.1,9.7,45.0,10.0,11.0,100.71,0,1,3,3,0.14,37,2
22.1,9.6,45.0,10.0,13.0,100.67,0,0,3,3,0.15,39,3
21.7,9.5,46.0,9.0,11.0,100.63,0,0,3,3,0.16,39,4
21.5,9.2,45.0,9.0,10.0,100.59,0,0,3,4,0.16,38,4
20.8,9.9,50.0,8.0,11.0,100.56,0,0,4,4,0.16,37,3
19.7,10.2,54.0,7.0,8.0,100.55,0,0,4,4,0.17,39,2
19.1,10.5,58.0,7.0,7.0,100.55,0,0,4,4,0.17,40,4
18.0,11.1,64.0,6.0,9.0,100.55,0,0,5,5,0.18,35,3
16.6,12.7,78.0,5.0,7.0,100.55,0,0,4,4,0.17,33,2
16.6,11.9,74.0,7.0,13.0,100.44,0,0,4,4,0.16,32,2
16.3,11.5,74.0,7.0,13.0,100.4,0,0,4,4,0.16,28,4
16.0,11.5,75.0,5.0,8.0,100.38,0,0,5,5,0.17,27,4
15.8,11.3,75.0,5.0,10.0,100.32,9999,9999,9999,9999,9999.0,9999,5
15.8,11.3,74.0,6.0,10.0,100.32,0,0,6,6,0.17,24,5
16.0,11.3,73.0,7.0,12.0,100.32,0,0,5,6,0.17,24,5
16.6,11.8,73.0,7.0,8.0,100.32,0,1,8,9,0.19,22,5
18.0,11.5,66.0,7.0,8.0,100.31,0,2,7,9,0.19,24,3
18.9,12.0,64.0,6.0,9.0,100.31,0,2,5,7,0.19,28,3
20.8,12.8,60.0,7.0,5.0,100.31,0,1,4,5,0.17,37,3
22.2,14.0,60.0,11.0,6.0,100.3,0,1,4,5,0.18,41,3
23.2,14.4,58.0,14.0,8.0,100.26,0,2,5,7,0.17,45,4
24.7,16.2,59.0,29.0,4.0,100.25,0,1,4,5,0.18,52,6
25.6,16.4,57.0,32.0,5.0,100.21,0,0,4,4,0.19,56,6
26.4,16.2,53.0,24.0,6.0,100.19,0,0,5,5,0.21,59,5
25.8,17.3,60.0,29.0,11.0,100.16,0,0,3,4,0.19,54,6
25.6,17.2,60.0,13.0,9.0,100.13,0,0,5,5,0.2,51,5
25.6,18.2,63.0,15.0,14.0,100.08,0,1,5,6,0.19,45,4
25.2,18.7,67.0,15.0,12.0,100.08,0,0,4,4,0.19,37,5
24.1,19.2,74.0,16.0,14.0,100.08,0,1,4,4,0.18,27,7
23.0,19.1,79.0,16.0,16.0,100.09,0,0,4,5,0.18,23,9
22.0,18.7,82.0,17.0,16.0,100.12,0,0,4,4,0.17,23,9
21.1,18.3,84.0,19.0,13.0,100.13,0,1,4,4,0.17,24,9
20.5,17.8,85.0,20.0,9.0,100.14,0,0,3,3,0.16,27,9
20.2,17.6,85.0,21.0,10.0,100.12,0,0,3,3,0.17,26,9
19.4,17.5,89.0,19.0,6.0,100.08,0,0,3,4,0.16,24,8
19.4,17.4,89.0,17.0,7.0,99.99,0,0,3,3,0.16,25,7
19.4,17.5,89.0,16.0,6.0,99.95,0,0,5,5,0.17,22,6
19.3,17.4,89.0,18.0,8.0,99.92,0,0,4,4,0.16,23,6
19.2,17.7,91.0,26.0,2.0,99.88,0,0,7,7,0.18,19,6
19.0,17.9,94.0,0.0,1.0,99.85,0,2,12,13,0.26,13,6
19.3,18.2,94.0,33.0,5.0,99.86,0,2,11,13,0.24,11,6
19.8,18.7,94.0,29.0,1.0,99.87,0,3,11,13,0.23,10,5
20.2,18.9,93.0,21.0,2.0,99.85,0,5,11,17,0.31,10,6
20.5,19.0,91.0,26.0,8.0,99.87,0,2,4,6,0.2,17,6
22.6,19.3,82.0,27.0,14.0,99.92,0,1,2,4,0.2,22,7
23.0,18.6,76.0,26.0,18.0,99.9,0,1,3,4,0.21,19,13
23.4,17.5,69.0,33.0,22.0,99.97,0,1,2,2,0.16,29,7
24.9,17.0,61.0,33.0,17.0,99.99,0,1,2,3,0.16,31,11
22.5,15.3,64.0,34.0,25.0,100.09,0,1,2,2,0.16,27,14
22.9,14.8,60.0,34.0,28.0,100.18,0,1,1,2,0.15,25,9
22.7,13.0,54.0,34.0,25.0,100.28,0,0,1,2,0.14,26,8
22.2,11.9,52.0,33.0,22.0,100.37,0,0,1,2,0.13,27,8
21.3,11.1,52.0,33.0,16.0,100.46,0,0,2,2,0.13,25,9
19.6,9.8,53.0,33.0,19.0,100.59,0,0,2,2,0.12,26,8
18.2,8.6,54.0,35.0,14.0,100.74,0,0,2,2,0.13,27,6
16.8,8.1,57.0,33.0,11.0,100.85,0,0,2,2,0.11,26,7
15.9,7.8,58.0,34.0,12.0,100.95,0,0,2,2,0.12,25,5
14.7,7.7,63.0,32.0,10.0,101.02,0,0,2,3,0.12,24,4
12.9,7.5,70.0,32.0,4.0,101.05,0,0,3,3,0.12,21,2
10.8,8.0,83.0,31.0,4.0,101.08,0,0,2,2,0.13,20,2
10.0,7.6,85.0,25.0,4.0,101.12,0,0,2,2,0.12,18,1
9.2,7.7,91.0,,0.0,101.14,0,0,2,3,0.13,15,1
9.7,8.1,90.0,,0.0,101.18,0,1,3,4,0.13,15,2
12.2,9.9,86.0,33.0,1.0,101.25,0,2,6,9,0.16,14,4
15.7,9.3,66.0,34.0,2.0,101.25,0,5,9,14,0.19,18,8
17.5,8.8,56.0,33.0,1.0,101.28,0,5,9,14,0.16,23,9
19.2,5.9,42.0,10.0,8.0,101.29,0,2,4,6,0.13,30,4
19.5,7.2,45.0,16.0,10.0,101.32,0,1,3,5,0.13,32,3
19.7,6.5,42.0,12.0,9.0,101.29,0,1,3,4,0.13,33,2
20.0,5.3,38.0,9.0,5.0,101.27,0,1,3,3,0.14,34,3
20.3,6.7,41.0,12.0,9.0,101.2,0,1,2,3,0.13,36,2
21.2,7.5,41.0,30.0,5.0,101.11,0,1,3,4,0.14,38,2
21.2,5.3,36.0,9.0,5.0,101.01,0,1,4,5,0.15,39,2
21.2,7.2,40.0,16.0,11.0,100.96,0,1,4,4,0.14,38,2
21.0,7.5,42.0,12.0,10.0,100.9,0,1,3,4,0.14,37,4
21.3,6.3,38.0,13.0,5.0,100.85,0,0,5,5,0.15,36,4
20.3,8.2,46.0,11.0,8.0,100.85,0,0,5,6,0.15,35,4
19.1,8.0,48.0,10.0,8.0,100.81,0,0,10,11,0.19,29,7
17.9,8.8,55.0,11.0,6.0,100.8,0,0,14,15,0.2,25,8
18.2,7.9,51.0,11.0,10.0,100.77,0,1,13,14,0.16,24,5
17.4,10.0,62.0,14.0,10.0,100.74,0,0,10,10,0.15,26,3
16.3,10.1,67.0,16.0,5.0,100.7,0,0,9,9,0.17,22,3
16.0,10.4,70.0,33.0,1.0,100.69,0,0,8,9,0.19,10,3
15.4,10.9,74.0,2.0,2.0,100.64,0,0,5,5,0.16,17,3
14.7,11.4,81.0,,0.0,100.57,0,0,4,4,0.15,18,3
13.2,11.5,89.0,3.0,2.0,100.54,0,0,4,5,0.15,17,3
13.4,11.4,88.0,,0.0,100.51,0,1,7,8,0.19,15,4
16.5,11.8,74.0,6.0,3.0,100.51,0,3,12,15,0.21,21,8
18.0,11.5,66.0,10.0,4.0,100.51,0,4,13,17,0.21,24,10
19.4,11.7,61.0,15.0,4.0,100.47,0,5,13,18,0.21,25,6
21.7,13.0,58.0,18.0,3.0,100.43,0,2,9,11,0.19,31,3
22.0,12.4,54.0,16.0,4.0,100.35,0,1,5,7,0.17,38,4
23.4,14.5,57.0,21.0,7.0,100.27,0,1,3,4,0.17,40,4
25.0,15.0,54.0,19.0,17.0,100.16,0,1,4,4,0.18,41,4
25.5,13.7,48.0,20.0,21.0,100.03,0,1,3,4,0.18,44,8
26.4,14.5,48.0,20.0,24.0,99.98,0,1,3,4,0.18,45,10
26.6,13.7,45.0,22.0,21.0,99.89,0,1,3,4,0.18,49,7
26.7,15.0,49.0,21.0,22.0,99.81,0,1,4,5,0.19,47,8
25.7,15.3,53.0,20.0,21.0,99.75,0,1,5,6,0.19,48,5
24.0,16.6,64.0,21.0,19.0,99.79,0,0,2,3,0.17,40,3
19.0,17.1,89.0,28.0,7.0,99.94,0,0,3,4,0.17,36,3
18.7,17.4,92.0,21.0,6.0,99.92,0,0,7,7,0.19,32,5
18.5,17.1,92.0,23.0,8.0,100.01,0,0,4,5,0.18,34,4
18.4,17.1,92.0,31.0,10.0,99.99,0,0,3,3,0.17,28,5
18.1,16.9,93.0,31.0,8.0,100.04,0,0,2,2,0.16,24,5
16.5,14.1,85.0,34.0,24.0,100.15,0,0,1,1,0.14,23,4
14.7,11.8,83.0,34.0,21.0,100.26,0,0,1,1,0.12,23,3
13.8,10.5,80.0,35.0,22.0,100.36,0,0,1,1,0.12,28,2
12.9,9.7,81.0,33.0,17.0,100.44,0,0,1,1,0.12,30,2
12.3,7.5,73.0,36.0,21.0,100.52,0,0,1,1,0.11,28,1
10.2,5.2,71.0,35.0,18.0,100.64,0,1,2,2,0.11,25,1
10.3,5.6,72.0,1.0,17.0,100.71,0,1,3,5,0.12,22,2
11.3,5.8,69.0,36.0,17.0,100.79,0,1,3,4,0.12,23,2
13.0,5.6,61.0,36.0,17.0,100.85,0,1,2,3,0.12,24,2
14.2,6.4,59.0,1.0,12.0,100.88,0,1,2,3,0.12,24,2
15.5,4.0,46.0,2.0,18.0,100.87,0,1,1,2,0.12,25,1
16.8,7.2,53.0,1.0,12.0,100.85,0,1,1,2,0.11,26,2
18.2,6.9,48.0,35.0,9.0,100.85,0,1,1,2,0.11,26,2
18.7,6.3,44.0,1.0,10.0,100.83,0,1,1,2,0.12,25,2
18.9,6.6,45.0,34.0,14.0,100.85,0,1,1,2,0.12,25,1
19.4,6.3,42.0,35.0,10.0,100.82,0,1,1,2,0.12,25,1
19.5,5.1,39.0,35.0,12.0,100.82,0,0,1,1,0.12,25,1
19.6,5.2,39.0,33.0,13.0,100.8,0,0,1,2,0.11,25,1
19.4,5.7,41.0,35.0,13.0,100.8,0,0,1,2,0.11,25,2
18.6,6.5,45.0,35.0,9.0,100.78,0,0,2,2,0.12,25,2
17.4,6.0,47.0,36.0,5.0,100.8,0,0,4,4,0.13,22,4
14.7,7.7,63.0,,0.0,100.85,0,0,10,10,0.21,14,11
13.2,8.5,73.0,,0.0,100.85,0,0,10,11,0.27,8,9
12.2,8.6,79.0,,0.0,100.87,0,1,10,10,0.27,5,5
11.7,8.3,79.0,30.0,1.0,100.88,0,1,6,7,0.24,6,7
10.7,8.5,86.0,8.0,2.0,100.88,0,1,5,6,0.22,6,12
9.7,8.1,89.0,,0.0,100.88,0,0,4,4,0.21,6,11
9.1,8.0,93.0,,0.0,100.84,0,0,3,4,0.19,7,9
9.2,8.4,95.0,,0.0,100.89,0,1,3,4,0.16,6,7
10.6,9.1,91.0,8.0,5.0,100.88,0,1,3,4,0.16,7,5
12.9,10.3,85.0,6.0,6.0,100.9,0,2,4,6,0.18,11,4
14.7,10.1,74.0,3.0,3.0,100.87,0,2,5,7,0.2,17,5
17.2,9.6,61.0,15.0,4.0,100.83,0,2,5,7,0.18,23,7
18.5,8.6,53.0,18.0,7.0,100.79,0,1,2,3,0.14,30,3
19.4,8.7,50.0,19.0,11.0,100.76,0,1,2,3,0.13,31,2
20.2,9.7,51.0,12.0,11.0,100.66,0,1,2,2,0.12,32,2
20.9,9.0,46.0,13.0,6.0,100.62,0,1,1,2,0.12,33,2
21.9,7.3,39.0,15.0,13.0,100.5,0,1,2,2,0.13,35,2
23.0,7.9,38.0,19.0,10.0,100.41,0,1,2,2,0.13,39,2
24.0,9.0,38.0,13.0,10.0,100.33,0,1,2,3,0.14,40,4
24.5,8.7,37.0,21.0,7.0,100.28,0,1,2,3,0.14,42,5
24.7,9.5,38.0,21.0,8.0,100.15,0,0,2,3,0.13,44,6
24.4,11.6,45.0,20.0,9.0,100.11,0,0,3,3,0.16,43,6
23.4,12.8,51.0,15.0,2.0,100.07,0,0,5,5,0.16,39,4
22.5,11.5,50.0,11.0,9.0,100.04,0,0,7,7,0.18,35,7
21.5,11.7,54.0,11.0,7.0,100.03,0,0,7,7,0.25,30,7
21.1,12.5,58.0,8.0,5.0,100.04,0,0,6,6,0.21,30,5
20.2,12.6,62.0,10.0,7.0,100.01,0,0,5,5,0.19,28,7
18.9,13.9,73.0,10.0,4.0,99.94,0,0,5,6,0.19,26,4
19.0,13.4,70.0,10.0,7.0,99.82,0,0,5,5,0.17,24,5
18.8,13.6,72.0,6.0,4.0,99.8,0,0,4,5,0.19,22,4
18.6,13.4,72.0,9.0,7.0,99.75,0,0,3,4,0.17,25,5
18.4,13.8,74.0,8.0,3.0,99.75,0,0,3,4,0.17,23,7
18.5,15.1,80.0,5.0,5.0,99.74,0,0,4,4,0.17,21,5
18.4,14.8,80.0,34.0,4.0,99.73,0,0,3,4,0.17,19,4
18.5,14.7,79.0,35.0,6.0,99.73,0,1,4,5,0.17,19,7
19.1,16.1,83.0,4.0,4.0,99.72,0,1,3,4,0.18,20,10
18.5,16.6,89.0,5.0,7.0,99.67,0,1,3,4,0.19,21,10
20.0,17.5,85.0,7.0,5.0,99.64,0,4,4,8,0.2,28,12
22.0,17.8,77.0,12.0,4.0,99.61,0,1,5,6,0.2,31,14
23.2,17.4,70.0,8.0,4.0,99.58,0,1,3,4,0.2,40,14
23.8,17.5,68.0,3.0,7.0,99.59,0,1,3,3,0.2,46,14
24.6,16.8,62.0,9.0,2.0,99.56,0,0,3,3,0.18,49,13
25.6,16.6,57.0,26.0,8.0,99.51,0,0,2,3,0.21,52,16
25.7,16.9,58.0,32.0,9.0,99.5,0,0,2,3,0.17,42,10
25.4,16.4,58.0,31.0,12.0,99.48,0,0,2,2,0.17,39,7
24.7,16.2,59.0,32.0,9.0,99.54,0,0,2,3,0.18,36,8
24.5,16.1,60.0,34.0,8.0,99.58,0,0,3,4,0.19,34,8
23.3,16.3,65.0,30.0,10.0,99.67,0,0,3,3,0.19,29,6
20.9,17.3,80.0,30.0,4.0,99.73,0,0,2,2,0.17,29,5
21.3,15.5,69.0,28.0,8.0,99.83,0,0,2,2,0.15,28,6
20.7,14.0,65.0,31.0,7.0,99.88,0,0,2,2,0.14,27,5
19.9,13.7,67.0,27.0,8.0,99.93,0,0,1,1,0.13,27,4
18.8,13.9,73.0,29.0,8.0,99.97,0,0,1,1,0.12,25,4
17.9,14.1,78.0,27.0,9.0,100.02,0,0,1,2,0.13,25,4
17.6,14.5,82.0,27.0,11.0,100.08,9999,9999,9999,9999,9999.0,9999,3
16.5,13.9,85.0,29.0,8.0,100.16,0,0,2,2,0.13,21,3
16.6,13.9,84.0,31.0,6.0,100.21,0,1,3,4,0.15,19,3
18.3,14.6,79.0,28.0,9.0,100.32,0,1,3,4,0.16,20,3
19.0,14.6,76.0,27.0,15.0,100.39,0,1,3,4,0.16,23,4
20.7,15.1,70.0,28.0,12.0,100.47,0,1,2,4,0.15,25,3
21.9,14.4,62.0,31.0,9.0,100.39,0,1,2,3,0.14,28,2
22.8,13.0,54.0,33.0,10.0,100.32,0,1,1,2,0.13,32,4
24.0,14.7,56.0,23.0,4.0,100.31,0,1,2,2,0.12,36,6
25.1,14.5,52.0,27.0,9.0,100.39,0,1,2,3,0.13,35,7
25.3,13.2,47.0,25.0,15.0,100.41,0,1,2,2,0.13,37,4
25.7,11.8,42.0,25.0,13.0,100.42,0,0,2,2,0.13,39,4
26.2,13.3,45.0,28.0,10.0,100.34,0,1,2,3,0.14,40,4
26.1,14.9,50.0,19.0,10.0,100.23,0,1,3,3,0.14,39,3
26.1,14.2,48.0,21.0,14.0,100.16,0,1,3,4,0.14,37,4
24.8,15.3,55.0,20.0,20.0,100.12,0,0,3,4,0.15,39,3
